price,website,brand,size,target_kg_min,target_kg_max,units,unit_price
"3655.0","www.carrefour.com.ar","pampers","m","6","9.5","52","70.29"
"6395.0","www.carrefour.com.ar","pampers","p","5","7.5","54","118.43"
"484.65","www.carrefour.com.ar","huggies","rn","0","4","17","28.51"
"3330.0","www.carrefour.com.ar","huggies","p","3.5","6","60","55.5"
"3655.0","www.carrefour.com.ar","pampers","g","9","12","44","83.07"
"348.0","www.carrefour.com.ar","babysec","xxg","13","20","8","43.5"
"623.24","www.carrefour.com.ar","huggies","pr","0","2.2","30","20.77"
"1767.0","www.carrefour.com.ar","babysec","xxg","13","20","26","67.96"
"555.71","www.carrefour.com.ar","huggies","pr","0","2.2","18","30.87"
"3429.0","www.carrefour.com.ar","huggies","p","3.5","6","52","65.94"
"3330.0","www.carrefour.com.ar","huggies","p","3.5","6","68","48.97"
"1715.0","www.carrefour.com.ar","pampers","rn","0","4.5","36","47.64"
"3655.0","www.carrefour.com.ar","pampers","xg","12","15","36","101.53"
"1542.0","www.carrefour.com.ar","huggies","rn","0","4","34","45.35"
"2235.0","www.carrefour.com.ar","pampers","rn","0","4.5","36","62.08"
"1930.0","www.carrefour.com.ar","huggies","p","3.5","6","50","38.6"
"6395.0","www.carrefour.com.ar","pampers","p","5","7.5","58","110.26"
"2610.0","www.carrefour.com.ar","babysec","m","5","9.5","68","38.38"
"3620.0","www.carrefour.com.ar","pampers","p","5","7.5","26","139.23"
"2475.0","www.carrefour.com.ar","pampers","m","6","9.5","54","45.83"
"555.71","www.carrefour.com.ar","huggies","pr","0","2.2","22","25.26"
"3186.0","www.carrefour.com.ar","huggies","p","3.5","6","48","66.38"
"872.6","www.carrefour.com.ar","huggies","rn","0","4","17","51.33"
"1767.0","www.carrefour.com.ar","babysec","xg","11","15","28","63.11"
"4420.0","www.carrefour.com.ar","pampers","p","5","7.5","44","100.45"
"1502.86","www.carrefour.com.ar","huggies","xxg","14","20","15","100.19"
"2778.0","www.carrefour.com.ar","huggies","p","3.5","6","50","55.56"
"1767.0","www.carrefour.com.ar","babysec","m","5","9.5","44","40.16"
"1502.86","www.carrefour.com.ar","huggies","m","5.5","9.5","22","68.31"
"2860.0","www.carrefour.com.ar","babysec","m","5","9.5","48","59.58"
"1502.86","www.carrefour.com.ar","huggies","g","9","12.5","20","75.14"
"2946.0","www.carrefour.com.ar","huggies","p","3.5","6","48","61.38"
"1767.0","www.carrefour.com.ar","babysec","g","8.5","12","36","49.08"
"348.0","www.carrefour.com.ar","babysec","p","0","6","12","29.0"
"2475.0","www.carrefour.com.ar","pampers","xxg","14","20","34","72.79"
"5090.0","www.carrefour.com.ar","pampers","p","5","7.5","36","141.39"
"2295.0","www.carrefour.com.ar","huggies","g","9","12.5","40","57.38"
"2860.0","www.carrefour.com.ar","babysec","g","8.5","12","40","71.5"
"2946.0","www.carrefour.com.ar","huggies","p","3.5","6","52","56.65"
"1302.0","www.carrefour.com.ar","huggies","p","3.5","6","50","26.04"
"6395.0","www.carrefour.com.ar","pampers","p","5","7.5","72","88.82"
"3445.0","www.carrefour.com.ar","huggies","p","3.5","6","60","57.42"
"2475.0","www.carrefour.com.ar","pampers","g","9","12","44","56.25"
"3100.0","www.carrefour.com.ar","pampers","p","5","7.5","30","103.33"
"1502.86","www.carrefour.com.ar","huggies","xg","12","15","16","93.93"
"2860.0","www.carrefour.com.ar","babysec","xxg","13","20","30","95.33"
"348.0","www.carrefour.com.ar","babysec","xg","11","15","8","43.5"
"2655.0","www.carrefour.com.ar","pampers","xg","12","15","36","73.75"
"348.0","www.carrefour.com.ar","babysec","m","5","9.5","8","43.5"
"1190.0","www.carrefour.com.ar","huggies","pr","0","2.2","30","39.67"
"2295.0","www.carrefour.com.ar","huggies","xxg","14","20","30","76.5"
"2946.0","www.carrefour.com.ar","huggies","p","3.5","6","60","49.1"
"1595.0","www.carrefour.com.ar","estrella","p","5","7.5","30","53.17"
"890.25","www.carrefour.com.ar","pampers","m","6","9.5","12","74.19"
"2478.0","www.carrefour.com.ar","huggies","xg","12","15","32","77.44"
"348.0","www.carrefour.com.ar","babysec","g","8.5","12","8","43.5"
"2478.0","www.carrefour.com.ar","huggies","m","5.5","9.5","40","61.95"
"3325.0","www.carrefour.com.ar","pampers","p","5","7.5","18","184.72"
"3620.0","www.carrefour.com.ar","pampers","p","5","7.5","34","106.47"
"1989.0","www.carrefour.com.ar","huggies","p","3.5","6","32","62.16"
"2860.0","www.carrefour.com.ar","babysec","xg","11","15","32","89.38"
"2946.0","www.carrefour.com.ar","huggies","p","3.5","6","68","43.32"
"3135.0","www.carrefour.com.ar","huggies","xxg","14","20","50","62.7"
"1131.0","www.carrefour.com.ar","huggies","xxg","14","20","15","75.4"
"1542.0","www.carrefour.com.ar","huggies","p","3.5","6","50","30.84"
"3135.0","www.carrefour.com.ar","huggies","m","5.5","9.5","68","46.1"
"2049.0","www.carrefour.com.ar","huggies","p","3.5","6","48","42.69"
"2259.0","www.carrefour.com.ar","huggies","g","9","12.5","40","56.48"
"2193.0","www.carrefour.com.ar","huggies","xg","12","15","32","68.53"
"1989.0","www.carrefour.com.ar","huggies","p","3.5","6","40","49.73"
"2130.0","www.carrefour.com.ar","huggies","xxg","14","20","30","71.0"
"1350.0","www.carrefour.com.ar","huggies","m","5.5","9.5","11","122.73"
"4370.0","www.carrefour.com.ar","huggies","p","3.5","6","68","64.26"
"3135.0","www.carrefour.com.ar","huggies","g","9","12.5","60","52.25"
"1095.0","www.carrefour.com.ar","huggies","xg","12","15","16","68.44"
"2193.0","www.carrefour.com.ar","huggies","m","5.5","9.5","48","45.69"
"2615.0","www.carrefour.com.ar","estrella","g","9","12","40","65.38"
"1485.0","www.carrefour.com.ar","huggies","rn","0","4","50","29.7"
"1095.0","www.carrefour.com.ar","huggies","g","9","12.5","20","54.75"
"3135.0","www.carrefour.com.ar","huggies","xxg","14","20","48","65.31"
"1932.0","www.carrefour.com.ar","huggies","p","3.5","6","30","64.4"
"3228.0","www.carrefour.com.ar","huggies","xg","12","15","52","62.08"
"1131.0","www.carrefour.com.ar","huggies","m","5.5","9.5","22","51.41"
"1530.0","www.carrefour.com.ar","huggies","p","3.5","6","20","76.5"
"1800.0","www.carrefour.com.ar","huggies","xg","12","15","10","180.0"
"488.7","www.carrefour.com.ar","huggies","p","3.5","6","8","61.09"
"488.7","www.carrefour.com.ar","huggies","p","3.5","6","8","61.09"
"488.7","www.carrefour.com.ar","huggies","p","3.5","6","8","61.09"
"488.7","www.carrefour.com.ar","huggies","p","3.5","6","8","61.09"
"488.7","www.carrefour.com.ar","huggies","p","3.5","6","8","61.09"
"1078.35","www.carrefour.com.ar","huggies","p","3.5","6","30","35.95"
"1350.0","www.carrefour.com.ar","huggies","g","9","12.5","10","135.0"
"248.0","www.carrefour.com.ar","huggies","p","3.5","6","8","31.0"
"388.0","www.carrefour.com.ar","huggies","p","3.5","6","8","48.5"
"248.0","www.carrefour.com.ar","huggies","p","3.5","6","8","31.0"
"248.0","www.carrefour.com.ar","huggies","p","3.5","6","8","31.0"
"248.0","www.carrefour.com.ar","huggies","p","3.5","6","8","31.0"
"2100.0","travesurasonline.sed.com.ar","huggies","xxg","14","20","50","42.0"
"2200.0","travesurasonline.sed.com.ar","pampers","xg","12","15","58","37.93"
"1680.0","travesurasonline.sed.com.ar","huggies","p","3.5","6","50","33.6"
"1340.0","travesurasonline.sed.com.ar","huggies","p","3.5","6","50","26.8"
"970.0","travesurasonline.sed.com.ar","huggies","pr","0","2.2","30","32.33"
"2300.0","travesurasonline.sed.com.ar","huggies","m","5.5","9.5","68","33.82"
"2200.0","travesurasonline.sed.com.ar","pampers","p","5","7.5","56","39.29"
"2000.0","travesurasonline.sed.com.ar","huggies","m","5.5","9.5","68","29.41"
"2000.0","travesurasonline.sed.com.ar","huggies","xxg","14","20","50","40.0"
"1400.0","travesurasonline.sed.com.ar","huggies","m","5.5","9.5","36","38.89"
"940.0","travesurasonline.sed.com.ar","huggies","rn","0","4","34","27.65"
"2300.0","travesurasonline.sed.com.ar","huggies","xxg","14","20","50","46.0"
"540.0","travesurasonline.sed.com.ar","huggies","rn","0","4","17","31.76"
"1420.0","travesurasonline.sed.com.ar","huggies","rn","0","4","34","41.76"
"1430.0","travesurasonline.sed.com.ar","huggies","p","3.5","6","34","42.06"
"2200.0","travesurasonline.sed.com.ar","pampers","m","6","9.5","72","30.56"
"2200.0","travesurasonline.sed.com.ar","pampers","xxg","14","20","24","91.67"
"2200.0","travesurasonline.sed.com.ar","pampers","xg","12","15","26","84.62"
"2200.0","travesurasonline.sed.com.ar","pampers","g","9","12","30","73.33"
"1740.0","travesurasonline.sed.com.ar","pampers","rn","0","4.5","14689","0.12"
"1740.0","travesurasonline.sed.com.ar","pampers","rn","0","4.5","2069","0.84"
"2500.0","travesurasonline.sed.com.ar","pampers","rn","0","4.5","56","44.64"
"1640.0","travesurasonline.sed.com.ar","pampers","p","5","7.5","36","45.56"
"3450.0","travesurasonline.sed.com.ar","pampers","xxg","14","20","54","63.89"
"3450.0","travesurasonline.sed.com.ar","pampers","xg","12","15","58","59.48"
"3450.0","travesurasonline.sed.com.ar","pampers","m","6","9.5","72","47.92"
"2100.0","travesurasonline.sed.com.ar","pampers","rn","0","4.5","56","37.5"
"1400.0","travesurasonline.sed.com.ar","pampers","rn","0","4.5","36","38.89"
"3150.0","travesurasonline.sed.com.ar","pampers","xxg","14","20","54","58.33"
"3150.0","travesurasonline.sed.com.ar","pampers","xg","12","15","58","54.31"
"3150.0","travesurasonline.sed.com.ar","pampers","g","9","12","72","43.75"
"3150.0","travesurasonline.sed.com.ar","pampers","m","6","9.5","72","43.75"
"2340.0","travesurasonline.sed.com.ar","pampers","xg","12","15","34","68.82"
"2340.0","travesurasonline.sed.com.ar","pampers","g","9","12","40","58.5"
"1950.0","travesurasonline.sed.com.ar","babysec","xxg","13","20","30","65.0"
"1950.0","travesurasonline.sed.com.ar","babysec","xg","11","15","32","60.94"
"1950.0","travesurasonline.sed.com.ar","babysec","m","5","9.5","48","40.62"
"1400.0","travesurasonline.sed.com.ar","babysec","xxg","13","20","26","53.85"
"1400.0","travesurasonline.sed.com.ar","babysec","xg","11","15","28","50.0"
"1400.0","travesurasonline.sed.com.ar","babysec","g","8.5","12","36","38.89"
"1400.0","travesurasonline.sed.com.ar","babysec","m","5","9.5","44","31.82"
"820.0","travesurasonline.sed.com.ar","huggies","rn","0","4","17","48.24"
"623.24","www.cotodigital3.com.ar","huggies","p","3.5","6","30","20.77"
"555.71","www.cotodigital3.com.ar","huggies","m","5.5","9.5","26","21.37"
"519.34","www.cotodigital3.com.ar","huggies","g","9","12.5","22","23.61"
"555.71","www.cotodigital3.com.ar","huggies","g","9","12.5","22","25.26"
"519.34","www.cotodigital3.com.ar","huggies","xg","12","15","18","28.85"
"1542.99","www.cotodigital3.com.ar","huggies","p","3.5","6","50","30.86"
"555.71","www.cotodigital3.com.ar","huggies","xg","12","15","18","30.87"
"926.2","www.cotodigital3.com.ar","babysec","p","0","6","30","30.87"
"533.99","www.cotodigital3.com.ar","huggies","p","3.5","6","17","31.41"
"555.71","www.cotodigital3.com.ar","huggies","xxg","14","20","17","32.69"
"1658.99","www.cotodigital3.com.ar","huggies","p","3.5","6","50","33.18"
"926.2","www.cotodigital3.com.ar","babysec","m","5","9.5","26","35.62"
"926.2","www.cotodigital3.com.ar","babysec","g","8.5","12","22","42.1"
"3111.99","www.cotodigital3.com.ar","pampers","m","6","9.5","72","43.22"
"2334.99","www.cotodigital3.com.ar","pampers","m","6","9.5","54","43.24"
"2166.99","www.cotodigital3.com.ar","huggies","p","3.5","6","50","43.34"
"2286.99","www.cotodigital3.com.ar","huggies","rn","0","4","50","45.74"
"3111.99","www.cotodigital3.com.ar","pampers","g","9","12","68","45.76"
"2588.99","www.cotodigital3.com.ar","pampers","rn+","3","6","56","46.23"
"2588.99","www.cotodigital3.com.ar","pampers","p","5","7.5","56","46.23"
"3237.99","www.cotodigital3.com.ar","babysec","m","5","9.5","68","47.62"
"2187.99","www.cotodigital3.com.ar","huggies","m","5.5","9.5","44","49.73"
"1791.99","www.cotodigital3.com.ar","pampers","rn+","3","6","36","49.78"
"1791.99","www.cotodigital3.com.ar","pampers","p","5","7.5","36","49.78"
"1693.99","www.cotodigital3.com.ar","huggies","rn","0","4","34","49.82"
"3494.99","www.cotodigital3.com.ar","huggies","m","5.5","9.5","68","51.4"
"926.2","www.cotodigital3.com.ar","babysec","xg","11","15","18","51.46"
"3540.99","www.cotodigital3.com.ar","huggies","m","5.5","9.5","68","52.07"
"2334.99","www.cotodigital3.com.ar","pampers","g","9","12","44","53.07"
"3111.99","www.cotodigital3.com.ar","pampers","xg","12","15","58","53.65"
"3237.99","www.cotodigital3.com.ar","babysec","g","8.5","12","60","53.97"
"926.2","www.cotodigital3.com.ar","babysec","xxg","13","20","17","54.48"
"1089.99","www.cotodigital3.com.ar","babysec","rn","0","4.5","20","54.5"
"959.99","www.cotodigital3.com.ar","huggies","p","3.5","6","17","56.47"
"3221.99","www.cotodigital3.com.ar","pampers","rn+","3","6","56","57.54"
"3111.99","www.cotodigital3.com.ar","pampers","xxg","14","20","54","57.63"
"3494.99","www.cotodigital3.com.ar","huggies","g","9","12.5","60","58.25"
"2098.99","www.cotodigital3.com.ar","pampers","rn","0","4.5","36","58.31"
"2098.99","www.cotodigital3.com.ar","pampers","rn","0","4.5","36","58.31"
"2805.99","www.cotodigital3.com.ar","babysec","xg","11","15","48","58.46"
"3540.99","www.cotodigital3.com.ar","huggies","g","9","12.5","60","59.02"
"2856.99","www.cotodigital3.com.ar","babysec","m","5","9.5","48","59.52"
"2187.99","www.cotodigital3.com.ar","huggies","g","9","12.5","36","60.78"
"2234.99","www.cotodigital3.com.ar","pampers","p","5","7.5","36","62.08"
"3237.99","www.cotodigital3.com.ar","babysec","xg","11","15","52","62.27"
"2537.99","www.cotodigital3.com.ar","estrella","p","5","7.5","40","63.45"
"2805.99","www.cotodigital3.com.ar","babysec","xxg","13","20","44","63.77"
"3237.99","www.cotodigital3.com.ar","babysec","xxg","13","20","50","64.76"
"2334.99","www.cotodigital3.com.ar","pampers","xg","12","15","36","64.86"
"3494.99","www.cotodigital3.com.ar","huggies","xg","12","15","52","67.21"
"3540.99","www.cotodigital3.com.ar","huggies","xg","12","15","52","68.1"
"2334.99","www.cotodigital3.com.ar","pampers","xxg","14","20","34","68.68"
"3494.99","www.cotodigital3.com.ar","huggies","xxg","14","20","50","69.9"
"1823.99","www.cotodigital3.com.ar","pampers","m","6","9.5","26","70.15"
"3650.99","www.cotodigital3.com.ar","pampers","m","6","9.5","52","70.21"
"2537.99","www.cotodigital3.com.ar","estrella","p","5","7.5","36","70.5"
"3540.99","www.cotodigital3.com.ar","huggies","xxg","14","20","50","70.82"
"3413.99","www.cotodigital3.com.ar","huggies","m","5.5","9.5","48","71.12"
"2856.99","www.cotodigital3.com.ar","babysec","g","8.5","12","40","71.42"
"7898.99","www.cotodigital3.com.ar","pampers","g","9","12","110","71.81"
"4907.99","www.cotodigital3.com.ar","huggies","m","5.5","9.5","68","72.18"
"2537.99","www.cotodigital3.com.ar","estrella","p","5","7.5","34","74.65"
"1653.99","www.cotodigital3.com.ar","huggies","p","3.5","6","22","75.18"
"3675.99","www.cotodigital3.com.ar","huggies","m","5.5","9.5","48","76.58"
"2622.99","www.cotodigital3.com.ar","huggies","rn","0","4","34","77.15"
"1248.99","www.cotodigital3.com.ar","huggies","xg","12","15","16","78.06"
"2187.99","www.cotodigital3.com.ar","huggies","xg","12","15","28","78.14"
"3762.99","www.cotodigital3.com.ar","huggies","m","5.5","9.5","48","78.4"
"4907.99","www.cotodigital3.com.ar","huggies","g","9","12.5","60","81.8"
"7898.99","www.cotodigital3.com.ar","pampers","xg","12","15","96","82.28"
"1653.99","www.cotodigital3.com.ar","huggies","p","3.5","6","20","82.7"
"1823.99","www.cotodigital3.com.ar","pampers","g","9","12","22","82.91"
"3650.99","www.cotodigital3.com.ar","pampers","g","9","12","44","82.98"
"2187.99","www.cotodigital3.com.ar","huggies","xxg","14","20","26","84.15"
"2187.99","www.cotodigital3.com.ar","huggies","xxg","14","20","26","84.15"
"3413.99","www.cotodigital3.com.ar","huggies","g","9","12.5","40","85.35"
"1933.99","www.cotodigital3.com.ar","huggies","m","5.5","9.5","22","87.91"
"4614.99","www.cotodigital3.com.ar","pampers","m","6","9.5","52","88.75"
"6392.99","www.cotodigital3.com.ar","pampers","m","6","9.5","72","88.79"
"6392.99","www.cotodigital3.com.ar","pampers","g","9","12","72","88.79"
"2856.99","www.cotodigital3.com.ar","babysec","xg","11","15","32","89.28"
"7898.99","www.cotodigital3.com.ar","pampers","xxg","14","20","88","89.76"
"3675.99","www.cotodigital3.com.ar","huggies","g","9","12.5","40","91.9"
"2600.99","www.cotodigital3.com.ar","huggies","xg","12","15","28","92.89"
"3762.99","www.cotodigital3.com.ar","huggies","g","9","12.5","40","94.07"
"4907.99","www.cotodigital3.com.ar","huggies","xg","12","15","52","94.38"
"2856.99","www.cotodigital3.com.ar","babysec","xxg","13","20","30","95.23"
"1933.99","www.cotodigital3.com.ar","huggies","g","9","12.5","20","96.7"
"4907.99","www.cotodigital3.com.ar","huggies","xxg","14","20","50","98.16"
"1187.99","www.cotodigital3.com.ar","pampers","m","6","9.5","12","99.0"
"2600.99","www.cotodigital3.com.ar","huggies","xxg","14","20","26","100.04"
"3411.99","www.cotodigital3.com.ar","pampers","m","6","9.5","34","100.35"
"1823.99","www.cotodigital3.com.ar","pampers","xg","12","15","18","101.33"
"3650.99","www.cotodigital3.com.ar","pampers","xg","12","15","36","101.42"
"4907.99","www.cotodigital3.com.ar","huggies","xxg","14","20","48","102.25"
"1653.99","www.cotodigital3.com.ar","huggies","p","3.5","6","16","103.37"
"4614.99","www.cotodigital3.com.ar","pampers","g","9","12","44","104.89"
"3413.99","www.cotodigital3.com.ar","huggies","xg","12","15","32","106.69"
"3650.99","www.cotodigital3.com.ar","pampers","xxg","14","20","34","107.38"
"1652.99","www.cotodigital3.com.ar","huggies","p","3.5","6","15","110.2"
"6392.99","www.cotodigital3.com.ar","pampers","xg","12","15","58","110.22"
"3411.99","www.cotodigital3.com.ar","pampers","g","9","12","30","113.73"
"3413.99","www.cotodigital3.com.ar","huggies","xxg","14","20","30","113.8"
"1823.99","www.cotodigital3.com.ar","pampers","xxg","14","20","16","114.0"
"3675.99","www.cotodigital3.com.ar","huggies","xg","12","15","32","114.87"
"3762.99","www.cotodigital3.com.ar","huggies","xg","12","15","32","117.59"
"6392.99","www.cotodigital3.com.ar","pampers","xxg","14","20","54","118.39"
"1933.99","www.cotodigital3.com.ar","huggies","xg","12","15","16","120.87"
"3675.99","www.cotodigital3.com.ar","huggies","xxg","14","20","30","122.53"
"3762.99","www.cotodigital3.com.ar","huggies","xxg","14","20","30","125.43"
"4614.99","www.cotodigital3.com.ar","pampers","xg","12","15","36","128.19"
"1933.99","www.cotodigital3.com.ar","huggies","xxg","14","20","15","128.93"
"3411.99","www.cotodigital3.com.ar","pampers","xg","12","15","26","131.23"
"4614.99","www.cotodigital3.com.ar","pampers","xxg","14","20","34","135.73"
"2447.0","www.tiendalys.com.ar","pampers","xxg","14","20","32","76.47"
"2447.0","www.tiendalys.com.ar","pampers","xg","12","15","34","71.97"
"2447.0","www.tiendalys.com.ar","pampers","g","9","12","40","61.17"
"2447.0","www.tiendalys.com.ar","pampers","m","6","9.5","40","61.17"
"1196.05","www.tiendalys.com.ar","pampers","p","5","7.5","48","24.92"
"2371.0","www.tiendalys.com.ar","pampers","xxg","14","20","24","98.79"
"2371.0","www.tiendalys.com.ar","pampers","xg","12","15","26","91.19"
"2371.0","www.tiendalys.com.ar","pampers","g","9","12","30","79.03"
"2371.0","www.tiendalys.com.ar","pampers","m","6","9.5","34","69.74"
"2371.0","www.tiendalys.com.ar","pampers","p","5","7.5","40","59.27"
"2587.0","www.tiendalys.com.ar","pampers","xxg","14","20","54","47.91"
"2587.0","www.tiendalys.com.ar","pampers","xg","12","15","58","44.6"
"2587.0","www.tiendalys.com.ar","pampers","g","9","12","68","38.04"
"2371.0","www.tiendalys.com.ar","pampers","m","6","9.5","66","35.92"
"373.0","www.tiendalys.com.ar","babysec","p","0","6","12","31.08"
"1683.0","www.tiendalys.com.ar","babysec","xxg","13","20","30","56.1"
"1683.0","www.tiendalys.com.ar","babysec","xg","11","15","36","46.75"
"1646.0","www.tiendalys.com.ar","babysec","g","8.5","12","44","37.41"
"1496.0","www.tiendalys.com.ar","babysec","m","5","9.5","48","31.17"
"2625.0","www.tiendalys.com.ar","huggies","xxg","14","20","50","52.5"
"2625.0","www.tiendalys.com.ar","huggies","xg","12","15","52","50.48"
"2625.0","www.tiendalys.com.ar","huggies","g","9","12.5","60","43.75"
"2625.0","www.tiendalys.com.ar","huggies","m","5.5","9.5","68","38.6"
"1128.0","www.tiendalys.com.ar","pampers","p","5","7.5","20","56.4"
"1778.0","www.tiendalys.com.ar","pampers","p","5","7.5","36","49.39"
"2560.0","www.tiendalys.com.ar","pampers","p","5","7.5","56","45.71"
"965.0","www.tiendalys.com.ar","babysec","p","0","6","30","32.17"
"2919.0","www.tiendalys.com.ar","babysec","xxg","13","20","44","66.34"
"2919.0","www.tiendalys.com.ar","babysec","xg","11","15","48","60.81"
"2448.0","www.tiendalys.com.ar","babysec","g","8.5","12","44","55.64"
"2448.0","www.tiendalys.com.ar","babysec","m","5","9.5","52","47.08"
"3114.0","www.tiendalys.com.ar","huggies","xxg","14","20","50","62.28"
"3114.0","www.tiendalys.com.ar","huggies","xg","12","15","52","59.88"
"3114.0","www.tiendalys.com.ar","huggies","g","9","12.5","60","51.9"
"3114.0","www.tiendalys.com.ar","huggies","m","5.5","9.5","68","45.79"
"4021.0","www.tiendalys.com.ar","pampers","xxg","14","20","54","74.46"
"4021.0","www.tiendalys.com.ar","pampers","xg","12","15","58","69.33"
"4021.0","www.tiendalys.com.ar","pampers","g","9","12","72","55.85"
"4021.0","www.tiendalys.com.ar","pampers","m","6","9.5","72","55.85"
"1738.0","www.tiendalys.com.ar","pampers","p","5","7.5","36","48.28"
"3686.0","www.tiendalys.com.ar","pampers","xxg","14","20","54","68.26"
"3686.0","www.tiendalys.com.ar","pampers","xg","12","15","58","63.55"
"3686.0","www.tiendalys.com.ar","pampers","g","9","12","72","51.19"
"3686.0","www.tiendalys.com.ar","pampers","m","6","9.5","72","51.19"
"1443.6","www.tiendalys.com.ar","pampers","p","5","7.5","36","40.1"
"3116.0","www.tiendalys.com.ar","huggies","xxg","14","20","50","62.32"
"3116.0","www.tiendalys.com.ar","huggies","xg","12","15","52","59.92"
"3116.0","www.tiendalys.com.ar","huggies","g","9","12.5","60","51.93"
"3116.0","www.tiendalys.com.ar","huggies","m","5.5","9.5","68","45.82"
"1814.0","www.tiendalys.com.ar","huggies","rn","0","4","34","53.35"
"1814.0","www.tiendalys.com.ar","huggies","rn","0","4","34","53.35"
"1632.0","www.tiendalys.com.ar","pampers","g","9","12","10","163.2"
"1632.0","www.tiendalys.com.ar","pampers","m","6","9.5","11","148.36"
"1632.0","www.tiendalys.com.ar","pampers","p","5","7.5","12","136.0"
"2178.0","www.tiendalys.com.ar","estrella","xxg","14","20","34","64.06"
"3560.0","www.tiendalys.com.ar","estrella","xxg","14","20","56","63.57"
"2178.0","www.tiendalys.com.ar","estrella","xg","12","15","36","60.5"
"3560.0","www.tiendalys.com.ar","estrella","xg","12","15","58","61.38"
"2178.0","www.tiendalys.com.ar","estrella","g","9","12","40","54.45"
"3560.0","www.tiendalys.com.ar","estrella","g","9","12","68","52.35"
"2178.0","www.tiendalys.com.ar","estrella","m","6","9.5","44","49.5"
"1312.0","www.tiendalys.com.ar","estrella","p","5","7.5","30","43.73"
"1711.0","www.tiendalys.com.ar","huggies","p","3.5","6","50","34.22"
"1240.0","www.tiendalys.com.ar","huggies","rn","0","4","34","36.47"
"2166.0","www.tiendalys.com.ar","pampers","g","9","12","20","108.3"
"2166.0","www.tiendalys.com.ar","pampers","g","9","12","18","120.33"
"1596.0","www.tiendalys.com.ar","huggies","xxg","14","20","24","66.5"
"1596.0","www.tiendalys.com.ar","huggies","xg","12","15","24","66.5"
"1596.0","www.tiendalys.com.ar","huggies","g","9","12.5","30","53.2"
"1596.0","www.tiendalys.com.ar","huggies","m","5.5","9.5","36","44.33"
"553.0","www.jumbo.com.ar","pampers","xxg","14","20","16","34.56"
"2692.0","www.jumbo.com.ar","pampers","p","5","7.5","56","48.07"
"3797.0","www.jumbo.com.ar","pampers","xxg","14","20","34","111.68"
"2324.0","www.jumbo.com.ar","pampers","p","5","7.5","36","64.56"
"553.0","www.jumbo.com.ar","pampers","m","6","9.5","26","21.27"
"3549.0","www.jumbo.com.ar","pampers","xg","12","15","26","136.5"
"3549.0","www.jumbo.com.ar","pampers","m","6","9.5","34","104.38"
"3549.0","www.jumbo.com.ar","pampers","g","9","12","30","118.3"
"2978.0","www.jumbo.com.ar","pampers","xxg","14","20","34","87.59"
"2730.0","www.jumbo.com.ar","babysec","xg","11","15","52","52.5"
"2730.0","www.jumbo.com.ar","babysec","g","8.5","12","60","45.5"
"2730.0","www.jumbo.com.ar","babysec","xxg","13","20","50","54.6"
"2428.0","www.jumbo.com.ar","pampers","g","9","12","44","55.18"
"3797.0","www.jumbo.com.ar","pampers","m","6","9.5","52","73.02"
"4799.0","www.jumbo.com.ar","pampers","g","9","12","44","109.07"
"3023.0","www.jumbo.com.ar","babysec","xg","11","15","48","62.98"
"3023.0","www.jumbo.com.ar","babysec","g","8.5","12","60","50.38"
"2538.0","www.jumbo.com.ar","estrella","xg","12","15","36","70.5"
"4130.0","www.jumbo.com.ar","huggies","xxg","14","20","30","137.67"
"2428.0","www.jumbo.com.ar","pampers","xxg","14","20","34","71.41"
"2428.0","www.jumbo.com.ar","pampers","m","6","9.5","54","44.96"
"4799.0","www.jumbo.com.ar","pampers","xxg","14","20","34","141.15"
"2324.0","www.jumbo.com.ar","pampers","rn","0","4.5","36","64.56"
"1248.0","www.jumbo.com.ar","huggies","xxg","14","20","15","83.2"
"3550.0","www.jumbo.com.ar","huggies","xxg","14","20","30","118.33"
"3550.0","www.jumbo.com.ar","huggies","xg","12","15","32","110.94"
"3550.0","www.jumbo.com.ar","huggies","g","9","12.5","40","88.75"
"3914.0","www.jumbo.com.ar","huggies","g","9","12.5","40","97.85"
"2253.0","www.jumbo.com.ar","huggies","p","3.5","6","50","45.06"
"3914.0","www.jumbo.com.ar","huggies","xg","12","15","32","122.31"
"3914.0","www.jumbo.com.ar","huggies","xxg","14","20","30","130.47"
"3914.0","www.jumbo.com.ar","huggies","m","5.5","9.5","48","81.54"
"5104.0","www.jumbo.com.ar","huggies","xg","12","15","52","98.15"
"3550.0","www.jumbo.com.ar","huggies","m","5.5","9.5","48","73.96"
"5104.0","www.jumbo.com.ar","huggies","m","5.5","9.5","68","75.06"
"5104.0","www.jumbo.com.ar","huggies","g","9","12.5","60","85.07"
"2727.0","www.jumbo.com.ar","huggies","rn","0","4","34","80.21"
"2591.0","www.jumbo.com.ar","huggies","rn","0","4","34","76.21"
"2671.0","www.jumbo.com.ar","huggies","p","3.5","6","50","53.42"
"4130.0","www.jumbo.com.ar","huggies","xg","12","15","32","129.06"
"4130.0","www.jumbo.com.ar","huggies","g","9","12.5","40","103.25"
"1874.0","www.jumbo.com.ar","babysec","m","5","9.5","44","42.59"
"1875.0","www.jumbo.com.ar","babysec","xxg","13","20","26","72.12"
"1875.0","www.jumbo.com.ar","babysec","g","8.5","12","36","52.08"
"1875.0","www.jumbo.com.ar","babysec","xg","11","15","28","66.96"
"4868.0","www.jumbo.com.ar","huggies","g","9","12.5","30","162.27"
